userId,movieId,rating,timestamp,title,genres,year,clean_title,average_rating,rating_count,content
1,260,5.0,964981680,Star Wars: Episode IV - A New Hope (1977),action adventure sci-fi,1977,Star Wars: Episode IV - A New Hope,4.231075697211155,251,Star Wars: Episode IV - A New Hope action adventure sci-fi
1,296,3.0,964982967,Pulp Fiction (1994),comedy crime drama thriller,1994,Pulp Fiction,4.197068403908795,307,Pulp Fiction comedy crime drama thriller
1,316,3.0,964982310,Stargate (1994),action adventure sci-fi,1994,Stargate,3.375,140,Stargate action adventure sci-fi
1,333,5.0,964981179,Tommy Boy (1995),comedy,1995,Tommy Boy,3.78,50,Tommy Boy comedy
1,349,4.0,964982563,Clear and Present Danger (1994),action crime drama thriller,1994,Clear and Present Danger,3.6045454545454554,110,Clear and Present Danger action crime drama thriller
1,356,4.0,964980962,Forrest Gump (1994),comedy drama romance war,1994,Forrest Gump,4.164133738601824,329,Forrest Gump comedy drama romance war
1,362,5.0,964982588,"Jungle Book, The (1994)",adventure children romance,1994,"Jungle Book, The",3.5294117647058822,34,"Jungle Book, The adventure children romance"
1,367,4.0,964981710,"Mask, The (1994)",action comedy crime fantasy,1994,"Mask, The",3.1847133757961785,157,"Mask, The action comedy crime fantasy"
1,423,3.0,964982363,Blown Away (1994),action thriller,1994,Blown Away,2.85,10,Blown Away action thriller
1,441,4.0,964980868,Dazed and Confused (1993),comedy,1993,Dazed and Confused,3.928571428571429,42,Dazed and Confused comedy
1,457,5.0,964981909,"Fugitive, The (1993)",thriller,1993,"Fugitive, The",3.992105263157895,190,"Fugitive, The thriller"
1,480,4.0,964982346,Jurassic Park (1993),action adventure sci-fi thriller,1993,Jurassic Park,3.75,238,Jurassic Park action adventure sci-fi thriller
1,500,3.0,964981208,Mrs. Doubtfire (1993),comedy drama,1993,Mrs. Doubtfire,3.388888888888889,144,Mrs. Doubtfire comedy drama
1,527,5.0,964984002,Schindler's List (1993),drama war,1993,Schindler's List,4.225,220,Schindler's List drama war
1,543,4.0,964981179,So I Married an Axe Murderer (1993),comedy romance thriller,1993,So I Married an Axe Murderer,3.317073170731707,41,So I Married an Axe Murderer comedy romance thriller
1,552,4.0,964982653,"Three Musketeers, The (1993)",action adventure comedy romance,1993,"Three Musketeers, The",3.262295081967213,61,"Three Musketeers, The action adventure comedy romance"
1,553,5.0,964984153,Tombstone (1993),action drama western,1993,Tombstone,3.815384615384616,65,Tombstone action drama western
1,590,4.0,964982546,Dances with Wolves (1990),adventure drama western,1990,Dances with Wolves,3.8353658536585367,164,Dances with Wolves adventure drama western
1,592,4.0,964982271,Batman (1989),action crime thriller,1989,Batman,3.4285714285714284,189,Batman action crime thriller
1,593,4.0,964983793,"Silence of the Lambs, The (1991)",crime horror thriller,1991,"Silence of the Lambs, The",4.161290322580645,279,"Silence of the Lambs, The crime horror thriller"
1,596,5.0,964982838,Pinocchio (1940),animation children fantasy musical,1940,Pinocchio,3.45,60,Pinocchio animation children fantasy musical
1,608,5.0,964982931,Fargo (1996),comedy crime drama thriller,1996,Fargo,4.116022099447513,181,Fargo comedy crime drama thriller
1,648,3.0,964982563,Mission: Impossible (1996),action adventure mystery thriller,1996,Mission: Impossible,3.537037037037037,162,Mission: Impossible action adventure mystery thriller
1,661,5.0,964982838,James and the Giant Peach (1996),adventure animation children fantasy musical,1996,James and the Giant Peach,3.4489795918367347,49,James and the Giant Peach adventure animation children fantasy musical
1,673,3.0,964981775,Space Jam (1996),adventure animation children comedy fantasy sci-fi,1996,Space Jam,2.707547169811321,53,Space Jam adventure animation children comedy fantasy sci-fi
1,733,4.0,964982400,"Rock, The (1996)",action adventure thriller,1996,"Rock, The",3.6404958677685952,121,"Rock, The action adventure thriller"
1,736,3.0,964982653,Twister (1996),action adventure romance thriller,1996,Twister,3.321138211382114,123,Twister action adventure romance thriller
1,780,3.0,964984086,Independence Day (a.k.a. ID4) (1996),action adventure sci-fi thriller,1996,Independence Day (a.k.a. ID4),3.445544554455445,202,Independence Day (a.k.a. ID4) action adventure sci-fi thriller
1,804,4.0,964980499,She's the One (1996),comedy romance,1996,She's the One,3.25,8,She's the One comedy romance
1,919,5.0,964982475,"Wizard of Oz, The (1939)",adventure children fantasy musical,1939,"Wizard of Oz, The",3.880434782608696,92,"Wizard of Oz, The adventure children fantasy musical"
1,923,5.0,964981529,Citizen Kane (1941),drama mystery,1941,Citizen Kane,4.043478260869565,69,Citizen Kane drama mystery
1,940,5.0,964982176,"Adventures of Robin Hood, The (1938)",action adventure romance,1938,"Adventures of Robin Hood, The",4.0,8,"Adventures of Robin Hood, The action adventure romance"
1,943,4.0,964983614,"Ghost and Mrs. Muir, The (1947)",drama fantasy romance,1947,"Ghost and Mrs. Muir, The",3.928571428571429,7,"Ghost and Mrs. Muir, The drama fantasy romance"
1,954,5.0,964983219,Mr. Smith Goes to Washington (1939),drama,1939,Mr. Smith Goes to Washington,4.083333333333333,18,Mr. Smith Goes to Washington drama
1,1009,3.0,964981775,Escape to Witch Mountain (1975),adventure children fantasy,1975,Escape to Witch Mountain,3.055555555555556,9,Escape to Witch Mountain adventure children fantasy
1,1023,5.0,964982681,Winnie the Pooh and the Blustery Day (1968),animation children musical,1968,Winnie the Pooh and the Blustery Day,3.615384615384616,13,Winnie the Pooh and the Blustery Day animation children musical
1,1024,5.0,964982876,"Three Caballeros, The (1945)",animation children musical,1945,"Three Caballeros, The",3.6666666666666665,6,"Three Caballeros, The animation children musical"
1,1025,5.0,964982791,"Sword in the Stone, The (1963)",animation children fantasy musical,1963,"Sword in the Stone, The",3.58,25,"Sword in the Stone, The animation children fantasy musical"
1,1029,5.0,964982855,Dumbo (1941),animation children drama musical,1941,Dumbo,3.3857142857142857,35,Dumbo animation children drama musical
1,1030,3.0,964982903,Pete's Dragon (1977),adventure animation children musical,1977,Pete's Dragon,2.7666666666666666,15,Pete's Dragon adventure animation children musical
1,1031,5.0,964982653,Bedknobs and Broomsticks (1971),adventure children musical,1971,Bedknobs and Broomsticks,3.4791666666666665,24,Bedknobs and Broomsticks adventure children musical
1,1032,5.0,964982791,Alice in Wonderland (1951),adventure animation children fantasy musical,1951,Alice in Wonderland,3.375,40,Alice in Wonderland adventure animation children fantasy musical
1,1042,4.0,964981179,That Thing You Do! (1996),comedy drama,1996,That Thing You Do!,3.273809523809524,42,That Thing You Do! comedy drama
1,1049,5.0,964982400,"Ghost and the Darkness, The (1996)",action adventure,1996,"Ghost and the Darkness, The",3.4761904761904763,21,"Ghost and the Darkness, The action adventure"
1,1060,4.0,964980924,Swingers (1996),comedy drama,1996,Swingers,3.6944444444444446,36,Swingers comedy drama
1,1073,5.0,964981680,Willy Wonka & the Chocolate Factory (1971),children comedy fantasy musical,1971,Willy Wonka & the Chocolate Factory,3.8739495798319328,119,Willy Wonka & the Chocolate Factory children comedy fantasy musical
1,1080,5.0,964981327,Monty Python's Life of Brian (1979),comedy,1979,Monty Python's Life of Brian,3.926966292134832,89,Monty Python's Life of Brian comedy
1,1089,5.0,964982951,Reservoir Dogs (1992),crime mystery thriller,1992,Reservoir Dogs,4.202290076335878,131,Reservoir Dogs crime mystery thriller
1,1090,4.0,964984018,Platoon (1986),drama war,1986,Platoon,3.984126984126984,63,Platoon drama war
1,1092,5.0,964983484,Basic Instinct (1992),crime mystery thriller,1992,Basic Instinct,3.191489361702128,47,Basic Instinct crime mystery thriller
1,1097,5.0,964981680,E.T. the Extra-Terrestrial (1982),children drama sci-fi,1982,E.T. the Extra-Terrestrial,3.766393442622951,122,E.T. the Extra-Terrestrial children drama sci-fi
1,1127,4.0,964982513,"Abyss, The (1989)",action adventure sci-fi thriller,1989,"Abyss, The",3.475806451612903,62,"Abyss, The action adventure sci-fi thriller"
1,1136,5.0,964981327,Monty Python and the Holy Grail (1975),adventure comedy fantasy,1975,Monty Python and the Holy Grail,4.161764705882353,136,Monty Python and the Holy Grail adventure comedy fantasy
1,1196,5.0,964981827,Star Wars: Episode V - The Empire Strikes Back (1980),action adventure sci-fi,1980,Star Wars: Episode V - The Empire Strikes Back,4.2156398104265405,211,Star Wars: Episode V - The Empire Strikes Back action adventure sci-fi
1,1197,5.0,964981872,"Princess Bride, The (1987)",action adventure comedy fantasy romance,1987,"Princess Bride, The",4.232394366197183,142,"Princess Bride, The action adventure comedy fantasy romance"
1,1198,5.0,964981827,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),action adventure,1981,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),4.2075,200,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) action adventure
1,1206,5.0,964983737,"Clockwork Orange, A (1971)",crime drama sci-fi thriller,1971,"Clockwork Orange, A",3.995833333333333,120,"Clockwork Orange, A crime drama sci-fi thriller"
1,1208,4.0,964983250,Apocalypse Now (1979),action drama war,1979,Apocalypse Now,4.219626168224299,107,Apocalypse Now action drama war
1,1210,5.0,964980499,Star Wars: Episode VI - Return of the Jedi (1983),action adventure sci-fi,1983,Star Wars: Episode VI - Return of the Jedi,4.137755102040816,196,Star Wars: Episode VI - Return of the Jedi action adventure sci-fi
1,1213,5.0,964982951,Goodfellas (1990),crime drama,1990,Goodfellas,4.25,126,Goodfellas crime drama
1,1214,4.0,964981855,Alien (1979),horror sci-fi,1979,Alien,3.969178082191781,146,Alien horror sci-fi
1,1219,2.0,964983393,Psycho (1960),crime horror,1960,Psycho,4.036144578313253,83,Psycho crime horror
1,1220,5.0,964981909,"Blues Brothers, The (1980)",action comedy musical,1980,"Blues Brothers, The",3.809523809523809,84,"Blues Brothers, The action comedy musical"
1,1222,5.0,964981909,Full Metal Jacket (1987),drama war,1987,Full Metal Jacket,4.098039215686274,102,Full Metal Jacket drama war
1,1224,5.0,964984018,Henry V (1989),action drama romance war,1989,Henry V,4.0,19,Henry V action drama romance war
1,1226,5.0,964983618,"Quiet Man, The (1952)",drama romance,1952,"Quiet Man, The",3.5,6,"Quiet Man, The drama romance"
1,1240,5.0,964983723,"Terminator, The (1984)",action sci-fi thriller,1984,"Terminator, The",3.896946564885496,131,"Terminator, The action sci-fi thriller"
1,1256,5.0,964981442,Duck Soup (1933),comedy musical war,1933,Duck Soup,3.804347826086957,23,Duck Soup comedy musical war
1,1258,3.0,964983414,"Shining, The (1980)",horror,1980,"Shining, The",4.08256880733945,109,"Shining, The horror"
1,1265,4.0,964983599,Groundhog Day (1993),comedy fantasy romance,1993,Groundhog Day,3.944055944055944,143,Groundhog Day comedy fantasy romance
1,1270,5.0,964983705,Back to the Future (1985),adventure comedy sci-fi,1985,Back to the Future,4.038011695906433,171,Back to the Future adventure comedy sci-fi
1,1275,5.0,964982290,Highlander (1986),action adventure fantasy,1986,Highlander,3.7291666666666665,48,Highlander action adventure fantasy
1,1278,5.0,964983414,Young Frankenstein (1974),comedy fantasy,1974,Young Frankenstein,3.9927536231884058,69,Young Frankenstein comedy fantasy
1,1282,5.0,964982703,Fantasia (1940),animation children fantasy musical,1940,Fantasia,3.783018867924529,53,Fantasia animation children fantasy musical
1,1291,5.0,964981909,Indiana Jones and the Last Crusade (1989),action adventure,1989,Indiana Jones and the Last Crusade,4.046428571428572,140,Indiana Jones and the Last Crusade action adventure
1,1298,5.0,964984086,Pink Floyd: The Wall (1982),drama musical,1982,Pink Floyd: The Wall,3.760869565217391,23,Pink Floyd: The Wall drama musical
1,1348,4.0,964983393,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",horror,1922,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",3.53125,16,"Nosferatu (Nosferatu, eine Symphonie des Grauens) horror"
1,1377,3.0,964982653,Batman Returns (1992),action crime,1992,Batman Returns,3.025,60,Batman Returns action crime
1,1396,3.0,964983017,Sneakers (1992),action comedy crime drama sci-fi,1992,Sneakers,3.4782608695652173,46,Sneakers action comedy crime drama sci-fi
1,1408,3.0,964982310,"Last of the Mohicans, The (1992)",action romance war western,1992,"Last of the Mohicans, The",3.8333333333333335,39,"Last of the Mohicans, The action romance war western"
1,1445,3.0,964984112,McHale's Navy (1997),comedy war,1997,McHale's Navy,2.142857142857143,7,McHale's Navy comedy war
1,1500,4.0,964980985,Grosse Pointe Blank (1997),comedy crime romance,1997,Grosse Pointe Blank,3.610169491525424,59,Grosse Pointe Blank comedy crime romance
1,1517,5.0,964981107,Austin Powers: International Man of Mystery (1997),action adventure comedy,1997,Austin Powers: International Man of Mystery,3.535,100,Austin Powers: International Man of Mystery action adventure comedy
1,1552,4.0,964982620,Con Air (1997),action adventure thriller,1997,Con Air,3.0338983050847457,59,Con Air action adventure thriller
1,1573,5.0,964982290,Face/Off (1997),action crime drama thriller,1997,Face/Off,3.3701298701298703,77,Face/Off action crime drama thriller
1,1580,3.0,964981125,Men in Black (a.k.a. MIB) (1997),action comedy sci-fi,1997,Men in Black (a.k.a. MIB),3.487878787878788,165,Men in Black (a.k.a. MIB) action comedy sci-fi
1,1587,5.0,964982346,Conan the Barbarian (1982),action adventure fantasy,1982,Conan the Barbarian,3.2580645161290325,31,Conan the Barbarian action adventure fantasy
1,1617,5.0,964982951,L.A. Confidential (1997),crime film-noir mystery thriller,1997,L.A. Confidential,4.061855670103093,97,L.A. Confidential crime film-noir mystery thriller
1,1620,4.0,964983056,Kiss the Girls (1997),crime drama mystery thriller,1997,Kiss the Girls,3.1153846153846154,13,Kiss the Girls crime drama mystery thriller
1,1625,5.0,964983504,"Game, The (1997)",drama mystery thriller,1997,"Game, The",3.701298701298701,77,"Game, The drama mystery thriller"
1,1644,3.0,964983536,I Know What You Did Last Summer (1997),horror mystery thriller,1997,I Know What You Did Last Summer,2.109375,32,I Know What You Did Last Summer horror mystery thriller
1,1676,3.0,964982620,Starship Troopers (1997),action sci-fi,1997,Starship Troopers,3.33125,80,Starship Troopers action sci-fi
1,1732,5.0,964981125,"Big Lebowski, The (1998)",comedy crime,1998,"Big Lebowski, The",3.924528301886793,106,"Big Lebowski, The comedy crime"
1,1777,4.0,964981230,"Wedding Singer, The (1998)",comedy romance,1998,"Wedding Singer, The",3.419642857142857,56,"Wedding Singer, The comedy romance"
1,1805,4.0,964983056,Wild Things (1998),crime drama mystery thriller,1998,Wild Things,3.0161290322580645,31,Wild Things crime drama mystery thriller
1,1920,4.0,964981780,Small Soldiers (1998),animation children fantasy war,1998,Small Soldiers,2.833333333333333,18,Small Soldiers animation children fantasy war
1,1927,5.0,964981497,All Quiet on the Western Front (1930),action drama war,1930,All Quiet on the Western Front,4.35,10,All Quiet on the Western Front action drama war
1,1954,5.0,964982176,Rocky (1976),drama,1976,Rocky,3.828125,64,Rocky drama
1,1967,4.0,964981710,Labyrinth (1986),adventure fantasy musical,1986,Labyrinth,3.821428571428572,42,Labyrinth adventure fantasy musical
1,2000,4.0,964982211,Lethal Weapon (1987),action comedy crime drama,1987,Lethal Weapon,3.673333333333333,75,Lethal Weapon action comedy crime drama
1,2005,5.0,964981710,"Goonies, The (1985)",action adventure children comedy fantasy,1985,"Goonies, The",3.5701754385964914,57,"Goonies, The action adventure children comedy fantasy"
1,2012,4.0,964984176,Back to the Future Part III (1990),adventure comedy sci-fi western,1990,Back to the Future Part III,3.3693181818181817,88,Back to the Future Part III adventure comedy sci-fi western
1,2018,5.0,964980523,Bambi (1942),animation children drama,1942,Bambi,3.3684210526315788,38,Bambi animation children drama
1,2028,4.0,964981888,Saving Private Ryan (1998),action drama war,1998,Saving Private Ryan,4.1462765957446805,188,Saving Private Ryan action drama war
1,2033,5.0,964982903,"Black Cauldron, The (1985)",adventure animation children fantasy,1985,"Black Cauldron, The",3.75,8,"Black Cauldron, The adventure animation children fantasy"
1,2046,4.0,964982563,Flight of the Navigator (1986),adventure children sci-fi,1986,Flight of the Navigator,3.208333333333333,24,Flight of the Navigator adventure children sci-fi
1,2048,5.0,964982791,"Great Mouse Detective, The (1986)",action animation children crime,1986,"Great Mouse Detective, The",3.5625,8,"Great Mouse Detective, The action animation children crime"
1,2054,4.0,964981747,"Honey, I Shrunk the Kids (1989)",adventure children comedy fantasy sci-fi,1989,"Honey, I Shrunk the Kids",2.7573529411764706,68,"Honey, I Shrunk the Kids adventure children comedy fantasy sci-fi"
1,2058,5.0,964982400,"Negotiator, The (1998)",action crime drama mystery thriller,1998,"Negotiator, The",3.35,30,"Negotiator, The action crime drama mystery thriller"
1,2078,5.0,964982838,"Jungle Book, The (1967)",animation children comedy musical,1967,"Jungle Book, The",3.830188679245283,53,"Jungle Book, The animation children comedy musical"
1,2090,5.0,964982838,"Rescuers, The (1977)",adventure animation children crime drama,1977,"Rescuers, The",3.1923076923076925,13,"Rescuers, The adventure animation children crime drama"
1,2093,3.0,964981710,Return to Oz (1985),adventure children fantasy,1985,Return to Oz,3.0,6,Return to Oz adventure children fantasy
1,2094,5.0,964982653,"Rocketeer, The (1991)",action adventure sci-fi,1991,"Rocketeer, The",3.2564102564102564,39,"Rocketeer, The action adventure sci-fi"
1,2096,4.0,964982838,Sleeping Beauty (1959),animation children musical,1959,Sleeping Beauty,3.409090909090909,22,Sleeping Beauty animation children musical
1,2099,4.0,964982588,Song of the South (1946),adventure animation children musical,1946,Song of the South,3.4166666666666665,6,Song of the South adventure animation children musical
1,2105,4.0,964981725,Tron (1982),action adventure sci-fi,1982,Tron,3.34,50,Tron action adventure sci-fi
1,2115,5.0,964982529,Indiana Jones and the Temple of Doom (1984),action adventure fantasy,1984,Indiana Jones and the Temple of Doom,3.638888888888889,108,Indiana Jones and the Temple of Doom action adventure fantasy
1,2116,5.0,964982876,"Lord of the Rings, The (1978)",adventure animation children fantasy,1978,"Lord of the Rings, The",3.1333333333333333,15,"Lord of the Rings, The adventure animation children fantasy"
1,2137,5.0,964982791,Charlotte's Web (1973),animation children,1973,Charlotte's Web,3.5476190476190474,21,Charlotte's Web animation children
1,2139,5.0,964982791,"Secret of NIMH, The (1982)",adventure animation children drama,1982,"Secret of NIMH, The",3.4761904761904763,21,"Secret of NIMH, The adventure animation children drama"
1,2141,5.0,964982838,"American Tail, An (1986)",adventure animation children comedy,1986,"American Tail, An",3.1666666666666665,18,"American Tail, An adventure animation children comedy"
1,2143,4.0,964981725,Legend (1985),adventure fantasy romance,1985,Legend,3.076923076923077,13,Legend adventure fantasy romance
1,2161,5.0,964981710,"NeverEnding Story, The (1984)",adventure children fantasy,1984,"NeverEnding Story, The",3.581395348837209,43,"NeverEnding Story, The adventure children fantasy"
1,2174,4.0,964981680,Beetlejuice (1988),comedy fantasy,1988,Beetlejuice,3.4725274725274726,91,Beetlejuice comedy fantasy
1,2193,4.0,964981710,Willow (1988),action adventure fantasy,1988,Willow,3.3375,40,Willow action adventure fantasy
1,2253,2.0,964981775,Toys (1992),comedy fantasy,1992,Toys,2.375,20,Toys comedy fantasy
1,2268,4.0,964982989,"Few Good Men, A (1992)",crime drama thriller,1992,"Few Good Men, A",3.789473684210526,57,"Few Good Men, A crime drama thriller"
1,2273,4.0,964982310,Rush Hour (1998),action comedy crime thriller,1998,Rush Hour,3.261904761904762,42,Rush Hour action comedy crime thriller
1,2291,5.0,964983664,Edward Scissorhands (1990),drama fantasy romance,1990,Edward Scissorhands,3.7,80,Edward Scissorhands drama fantasy romance
1,2329,5.0,964983263,American History X (1998),crime drama,1998,American History X,4.217054263565892,129,American History X crime drama
1,2338,2.0,964983546,I Still Know What You Did Last Summer (1998),horror mystery thriller,1998,I Still Know What You Did Last Summer,2.055555555555556,18,I Still Know What You Did Last Summer horror mystery thriller
1,2353,5.0,964983861,Enemy of the State (1998),action thriller,1998,Enemy of the State,3.492537313432836,67,Enemy of the State action thriller
1,2366,4.0,964982462,King Kong (1933),action adventure fantasy horror,1933,King Kong,3.64,25,King Kong action adventure fantasy horror
1,2387,5.0,964983123,Very Bad Things (1998),comedy crime,1998,Very Bad Things,3.4375,16,Very Bad Things comedy crime
1,2389,2.0,964983094,Psycho (1998),crime horror thriller,1998,Psycho,1.8888888888888888,9,Psycho crime horror thriller
1,2395,5.0,964981093,Rushmore (1998),comedy drama,1998,Rushmore,3.544642857142857,56,Rushmore comedy drama
1,2406,4.0,964982310,Romancing the Stone (1984),action adventure comedy romance,1984,Romancing the Stone,3.453703703703704,54,Romancing the Stone action adventure comedy romance
1,2414,3.0,964982513,Young Sherlock Holmes (1985),action adventure children fantasy mystery thriller,1985,Young Sherlock Holmes,3.363636363636364,11,Young Sherlock Holmes action adventure children fantasy mystery thriller
1,2427,5.0,964982242,"Thin Red Line, The (1998)",action drama war,1998,"Thin Red Line, The",3.3,35,"Thin Red Line, The action drama war"
1,2450,4.0,964982620,Howard the Duck (1986),adventure comedy sci-fi,1986,Howard the Duck,2.15625,16,Howard the Duck adventure comedy sci-fi
1,2459,5.0,964983414,"Texas Chainsaw Massacre, The (1974)",horror,1974,"Texas Chainsaw Massacre, The",3.269230769230769,13,"Texas Chainsaw Massacre, The horror"
1,2470,5.0,964982588,Crocodile Dundee (1986),adventure comedy,1986,Crocodile Dundee,3.175438596491228,57,Crocodile Dundee adventure comedy
1,2478,4.0,964984169,¡Three Amigos! (1986),comedy western,1986,¡Three Amigos!,3.1346153846153846,26,¡Three Amigos! comedy western
1,2492,4.0,965719662,20 Dates (1998),comedy romance,1998,20 Dates,3.0,7,20 Dates comedy romance
1,2502,5.0,964981278,Office Space (1999),comedy crime,1999,Office Space,4.090425531914893,94,Office Space comedy crime
1,2528,3.0,964982328,Logan's Run (1976),action adventure sci-fi,1976,Logan's Run,3.2291666666666665,24,Logan's Run action adventure sci-fi
1,2529,5.0,964982242,Planet of the Apes (1968),action drama sci-fi,1968,Planet of the Apes,3.803571428571429,56,Planet of the Apes action drama sci-fi
1,2542,5.0,964981265,"Lock, Stock & Two Smoking Barrels (1998)",comedy crime thriller,1998,"Lock, Stock & Two Smoking Barrels",4.052238805970149,67,"Lock, Stock & Two Smoking Barrels comedy crime thriller"
1,2571,5.0,964981888,"Matrix, The (1999)",action sci-fi thriller,1999,"Matrix, The",4.192446043165468,278,"Matrix, The action sci-fi thriller"
1,2580,5.0,964983000,Go (1999),comedy crime,1999,Go,3.9615384615384617,39,Go comedy crime
1,2596,5.0,964981144,SLC Punk! (1998),comedy drama,1998,SLC Punk!,3.7916666666666665,12,SLC Punk! comedy drama
1,2616,4.0,964983080,Dick Tracy (1990),action crime,1990,Dick Tracy,2.8846153846153846,26,Dick Tracy action crime
1,2617,2.0,964982588,"Mummy, The (1999)",action adventure comedy fantasy horror thriller,1999,"Mummy, The",3.1206896551724137,87,"Mummy, The action adventure comedy fantasy horror thriller"
1,2628,4.0,964980523,Star Wars: Episode I - The Phantom Menace (1999),action adventure sci-fi,1999,Star Wars: Episode I - The Phantom Menace,3.107142857142857,140,Star Wars: Episode I - The Phantom Menace action adventure sci-fi
1,2640,4.0,964982377,Superman (1978),action adventure sci-fi,1978,Superman,3.60655737704918,61,Superman action adventure sci-fi
1,2641,5.0,964982620,Superman II (1980),action sci-fi,1980,Superman II,3.020408163265306,49,Superman II action sci-fi
1,2644,4.0,964983393,Dracula (1931),horror,1931,Dracula,3.333333333333333,9,Dracula horror
1,2648,4.0,964983414,Frankenstein (1931),drama horror sci-fi,1931,Frankenstein,3.909090909090909,11,Frankenstein drama horror sci-fi
1,2654,5.0,964983393,"Wolf Man, The (1941)",drama fantasy horror,1941,"Wolf Man, The",3.6,5,"Wolf Man, The drama fantasy horror"
1,2657,3.0,964983426,"Rocky Horror Picture Show, The (1975)",comedy horror musical sci-fi,1975,"Rocky Horror Picture Show, The",3.3412698412698414,63,"Rocky Horror Picture Show, The comedy horror musical sci-fi"
1,2692,5.0,964981855,Run Lola Run (Lola rennt) (1998),action crime,1998,Run Lola Run (Lola rennt),4.0,75,Run Lola Run (Lola rennt) action crime
1,2700,5.0,964980985,"South Park: Bigger, Longer and Uncut (1999)",animation comedy musical,1999,"South Park: Bigger, Longer and Uncut",3.861842105263158,76,"South Park: Bigger, Longer and Uncut animation comedy musical"
1,2716,5.0,964983414,Ghostbusters (a.k.a. Ghost Busters) (1984),action comedy sci-fi,1984,Ghostbusters (a.k.a. Ghost Busters),3.775,120,Ghostbusters (a.k.a. Ghost Busters) action comedy sci-fi
1,2761,5.0,964982703,"Iron Giant, The (1999)",adventure animation children drama sci-fi,1999,"Iron Giant, The",4.051282051282051,39,"Iron Giant, The adventure animation children drama sci-fi"
1,2797,4.0,964981710,Big (1988),comedy drama fantasy romance,1988,Big,3.71978021978022,91,Big comedy drama fantasy romance
1,2826,4.0,964980523,"13th Warrior, The (1999)",action adventure fantasy,1999,"13th Warrior, The",2.9038461538461537,26,"13th Warrior, The action adventure fantasy"
1,2858,5.0,964980868,American Beauty (1999),drama romance,1999,American Beauty,4.056372549019608,204,American Beauty drama romance
1,2872,5.0,964981680,Excalibur (1981),adventure fantasy,1981,Excalibur,3.64,25,Excalibur adventure fantasy
1,2916,4.0,964982290,Total Recall (1990),action adventure sci-fi thriller,1990,Total Recall,3.653409090909091,88,Total Recall action adventure sci-fi thriller
1,2944,5.0,964981872,"Dirty Dozen, The (1967)",action drama war,1967,"Dirty Dozen, The",3.96875,32,"Dirty Dozen, The action drama war"
1,2947,5.0,964982176,Goldfinger (1964),action adventure thriller,1964,Goldfinger,3.839622641509434,53,Goldfinger action adventure thriller
1,2948,5.0,964982191,From Russia with Love (1963),action adventure thriller,1963,From Russia with Love,3.75,36,From Russia with Love action adventure thriller
1,2949,5.0,964981888,Dr. No (1962),action adventure thriller,1962,Dr. No,3.712121212121212,33,Dr. No action adventure thriller
1,2959,5.0,964983282,Fight Club (1999),action crime drama thriller,1999,Fight Club,4.272935779816514,218,Fight Club action crime drama thriller
